User_ID,Age,Education,Occupation,Secondary_Apps,Usage_Frequency,Daily_Usage_Time,Satisfaction,Challenges,Desired_Features,Preferred_Communication,Partner_Priorities,Gender_Male,Gender_Non-binary,Primary_App_Hinge,Primary_App_OkCupid,Primary_App_Tinder,Location_Chennai,Location_Delhi,Location_Hyderabad,Location_Kolkata,Location_Mumbai,Location_Pune,Reason_for_Using_Casual Fun,Reason_for_Using_Finding a Partner,Reason_for_Using_Social Interaction,Active_App_Count
282,0.4285714285714288,Postgraduate,Freelancer,,1,0.0,0,,Audio Calls,Voice Notes,Personality > Interests > Values,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
283,0.7142857142857144,Postgraduate,Student,Tinder,1,0.0,2,Lack of Genuine Matches,Location-Based Matching,Video Calls,Appearance > Interests > Personality,True,False,False,True,False,False,False,False,False,True,False,False,False,True,1
284,0.8571428571428572,Postgraduate,Student,Hinge,0,0.0,3,Time-Wasting,AI Recommendations,Voice Notes,Values > Personality > Appearance,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
285,0.5714285714285716,Postgraduate,Full-time Job,Hinge,0,1.0,3,Lack of Genuine Matches,Location-Based Matching,Voice Notes,Values > Personality > Appearance,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1
286,0.2857142857142856,Postgraduate,Part-time Job,OkCupid,0,1.0,1,,AI Recommendations,Voice Notes,Values > Personality > Appearance,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
287,0.5714285714285716,Graduate,Full-time Job,,2,0.0,3,Safety Concerns,AI Recommendations,Text,Personality > Interests > Values,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
288,0.0,Postgraduate,Intern,,1,1.0,2,,Detailed Profiles,Video Calls,Appearance > Interests > Personality,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1
289,0.7142857142857144,Undergraduate,Full-time Job,Bumble,2,0.0,0,,Detailed Profiles,Voice Notes,Appearance > Interests > Personality,False,False,True,False,False,False,False,False,False,False,True,True,False,False,1
290,0.0,Undergraduate,Student,OkCupid,2,0.0,3,Safety Concerns,Video Calls,Video Calls,Personality > Interests > Values,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1
291,1.0,Postgraduate,Full-time Job,,0,0.0,1,Time-Wasting,AI Recommendations,Text,Appearance > Interests > Personality,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
292,0.4285714285714288,Postgraduate,Student,OkCupid,1,0.0,3,,Location-Based Matching,Voice Notes,Appearance > Interests > Personality,True,False,False,True,False,False,False,False,False,True,False,True,False,False,1
293,0.5714285714285716,Postgraduate,Intern,,0,0.0,4,Lack of Genuine Matches,AI Recommendations,Voice Notes,Appearance > Interests > Personality,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1
294,0.7142857142857144,Undergraduate,Freelancer,,1,0.0,0,Safety Concerns,Location-Based Matching,Video Calls,Personality > Interests > Values,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
295,0.7142857142857144,Undergraduate,Part-time Job,,1,0.0,3,,Video Calls,Text,Personality > Interests > Values,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
296,0.0,Postgraduate,Intern,Tinder,2,0.0,3,Safety Concerns,Location-Based Matching,Video Calls,Appearance > Interests > Personality,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
297,0.8571428571428572,Postgraduate,Freelancer,Tinder,2,0.0,3,Time-Wasting,Audio Calls,Voice Notes,Appearance > Interests > Personality,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1
298,0.1428571428571428,Undergraduate,Freelancer,Hinge,1,0.0,4,Time-Wasting,AI Recommendations,Video Calls,Appearance > Interests > Personality,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
299,0.5714285714285716,Undergraduate,Intern,OkCupid,0,0.0,4,Lack of Genuine Matches,Audio Calls,Video Calls,Personality > Interests > Values,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
300,0.4285714285714288,Postgraduate,Student,Bumble,1,0.0,2,Time-Wasting,Detailed Profiles,Text,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
301,0.7142857142857144,Postgraduate,Part-time Job,,0,0.0,2,Lack of Genuine Matches,AI Recommendations,Voice Notes,Appearance > Interests > Personality,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
302,1.0,Undergraduate,Full-time Job,Tinder,1,0.0,1,,Video Calls,Video Calls,Personality > Interests > Values,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
303,0.1428571428571428,Graduate,Full-time Job,OkCupid,0,1.0,0,Safety Concerns,Audio Calls,Video Calls,Appearance > Interests > Personality,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1
304,0.7142857142857144,Graduate,Part-time Job,,2,0.0,2,Safety Concerns,Video Calls,Video Calls,Personality > Interests > Values,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
305,0.2857142857142856,Graduate,Freelancer,OkCupid,0,0.0,1,Safety Concerns,Video Calls,Voice Notes,Personality > Interests > Values,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
306,0.1428571428571428,Undergraduate,Full-time Job,Tinder,2,0.0,0,Lack of Genuine Matches,Detailed Profiles,Video Calls,Appearance > Interests > Personality,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
307,0.2857142857142856,Postgraduate,Full-time Job,Bumble,2,0.0,1,Safety Concerns,Audio Calls,Text,Appearance > Interests > Personality,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1
308,0.0,Graduate,Student,Hinge,1,0.0,2,Lack of Genuine Matches,Location-Based Matching,Text,Values > Personality > Appearance,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
309,0.5714285714285716,Postgraduate,Student,Hinge,1,0.0,1,Lack of Genuine Matches,Detailed Profiles,Video Calls,Personality > Interests > Values,False,True,False,False,True,False,False,False,False,True,False,False,False,True,1
310,0.0,Graduate,Freelancer,Tinder,0,0.0,1,Time-Wasting,Video Calls,Video Calls,Personality > Interests > Values,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
311,1.0,Undergraduate,Freelancer,,1,1.0,2,Lack of Genuine Matches,Location-Based Matching,Voice Notes,Values > Personality > Appearance,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
312,0.7142857142857144,Postgraduate,Full-time Job,Hinge,0,0.0,0,Time-Wasting,Video Calls,Voice Notes,Appearance > Interests > Personality,True,False,False,True,False,False,True,False,False,False,False,True,False,False,1
313,0.7142857142857144,Graduate,Student,Bumble,0,0.0,0,,Audio Calls,Voice Notes,Personality > Interests > Values,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
314,0.4285714285714288,Graduate,Full-time Job,Bumble,2,1.0,2,Safety Concerns,AI Recommendations,Video Calls,Personality > Interests > Values,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1
315,0.7142857142857144,Undergraduate,Intern,,2,0.0,1,Lack of Genuine Matches,Audio Calls,Video Calls,Personality > Interests > Values,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
316,0.8571428571428572,Graduate,Freelancer,,0,0.0,0,Time-Wasting,AI Recommendations,Text,Appearance > Interests > Personality,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
317,0.4285714285714288,Undergraduate,Student,Hinge,2,0.0,2,Lack of Genuine Matches,Video Calls,Voice Notes,Personality > Interests > Values,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
318,0.2857142857142856,Undergraduate,Student,OkCupid,0,0.0,0,,Video Calls,Video Calls,Personality > Interests > Values,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1
319,0.8571428571428572,Postgraduate,Freelancer,Hinge,2,0.0,0,Lack of Genuine Matches,Detailed Profiles,Video Calls,Values > Personality > Appearance,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1
320,0.2857142857142856,Postgraduate,Freelancer,Hinge,2,0.0,0,,Video Calls,Text,Personality > Interests > Values,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
321,0.1428571428571428,Undergraduate,Full-time Job,Bumble,0,0.0,4,Safety Concerns,Video Calls,Video Calls,Appearance > Interests > Personality,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
322,0.2857142857142856,Postgraduate,Part-time Job,Tinder,0,0.0,1,,Location-Based Matching,Voice Notes,Values > Personality > Appearance,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
323,1.0,Undergraduate,Part-time Job,Bumble,0,1.0,2,,Detailed Profiles,Voice Notes,Appearance > Interests > Personality,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
324,0.5714285714285716,Postgraduate,Freelancer,Bumble,2,1.0,2,Time-Wasting,Location-Based Matching,Video Calls,Personality > Interests > Values,False,True,True,False,False,False,False,False,False,False,True,False,True,False,1
325,0.2857142857142856,Postgraduate,Full-time Job,Bumble,2,0.0,3,Safety Concerns,Location-Based Matching,Video Calls,Appearance > Interests > Personality,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
326,0.2857142857142856,Undergraduate,Part-time Job,,0,0.0,4,Time-Wasting,Video Calls,Text,Appearance > Interests > Personality,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
327,0.1428571428571428,Graduate,Part-time Job,,1,0.0,3,,Video Calls,Text,Personality > Interests > Values,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
328,0.5714285714285716,Postgraduate,Student,Tinder,1,0.0,1,Safety Concerns,Location-Based Matching,Voice Notes,Personality > Interests > Values,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1
329,0.4285714285714288,Postgraduate,Freelancer,OkCupid,1,0.0,4,Safety Concerns,Location-Based Matching,Voice Notes,Personality > Interests > Values,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
330,1.0,Graduate,Intern,Hinge,2,0.0,1,Lack of Genuine Matches,Video Calls,Voice Notes,Values > Personality > Appearance,False,True,True,False,False,False,False,False,False,False,True,False,True,False,1
331,1.0,Postgraduate,Freelancer,,1,0.0,4,,Audio Calls,Text,Appearance > Interests > Personality,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
332,1.0,Graduate,Full-time Job,,1,1.0,4,,Detailed Profiles,Voice Notes,Personality > Interests > Values,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1
333,0.8571428571428572,Graduate,Intern,OkCupid,2,1.0,4,Safety Concerns,AI Recommendations,Voice Notes,Values > Personality > Appearance,False,True,False,False,True,False,True,False,False,False,False,False,False,True,1
334,0.2857142857142856,Postgraduate,Intern,,0,0.0,0,Time-Wasting,AI Recommendations,Text,Appearance > Interests > Personality,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
335,0.2857142857142856,Graduate,Full-time Job,Hinge,1,0.0,3,Time-Wasting,Detailed Profiles,Video Calls,Appearance > Interests > Personality,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
336,0.2857142857142856,Undergraduate,Student,Tinder,2,0.0,1,Safety Concerns,Detailed Profiles,Voice Notes,Personality > Interests > Values,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1
337,0.8571428571428572,Graduate,Student,Bumble,1,0.0,0,Lack of Genuine Matches,Video Calls,Voice Notes,Appearance > Interests > Personality,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1
338,0.7142857142857144,Undergraduate,Freelancer,OkCupid,0,0.0,3,,Location-Based Matching,Voice Notes,Values > Personality > Appearance,False,True,True,False,False,False,True,False,False,False,False,False,False,True,1
339,0.8571428571428572,Postgraduate,Part-time Job,,1,0.0,2,Safety Concerns,Location-Based Matching,Video Calls,Appearance > Interests > Personality,False,True,True,False,False,False,False,False,False,False,True,False,False,False,1
340,0.4285714285714288,Postgraduate,Student,Bumble,1,0.0,3,Time-Wasting,Video Calls,Video Calls,Values > Personality > Appearance,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
341,0.1428571428571428,Undergraduate,Freelancer,Tinder,2,0.0,0,Lack of Genuine Matches,Location-Based Matching,Text,Personality > Interests > Values,False,True,True,False,False,False,False,False,True,False,False,False,False,True,1
342,0.7142857142857144,Graduate,Part-time Job,Hinge,0,0.0,0,Safety Concerns,Detailed Profiles,Text,Values > Personality > Appearance,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
343,0.0,Postgraduate,Freelancer,Bumble,0,0.0,3,,Video Calls,Video Calls,Personality > Interests > Values,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
344,0.2857142857142856,Graduate,Student,Hinge,0,0.0,1,Lack of Genuine Matches,Audio Calls,Voice Notes,Personality > Interests > Values,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
345,1.0,Postgraduate,Freelancer,Bumble,1,0.0,0,Lack of Genuine Matches,Audio Calls,Video Calls,Personality > Interests > Values,False,False,True,False,False,False,False,False,False,False,True,True,False,False,1
346,0.8571428571428572,Postgraduate,Intern,,0,0.0,2,Safety Concerns,Location-Based Matching,Video Calls,Appearance > Interests > Personality,True,False,False,True,False,False,False,False,False,False,True,False,False,True,1
347,0.5714285714285716,Undergraduate,Full-time Job,Bumble,0,0.0,4,Time-Wasting,AI Recommendations,Video Calls,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
348,0.5714285714285716,Graduate,Full-time Job,OkCupid,1,0.0,4,Lack of Genuine Matches,Detailed Profiles,Video Calls,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
349,0.0,Undergraduate,Intern,Hinge,1,0.0,2,Time-Wasting,Audio Calls,Voice Notes,Appearance > Interests > Personality,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
350,0.4285714285714288,Graduate,Intern,Bumble,2,0.0,3,Safety Concerns,Video Calls,Video Calls,Values > Personality > Appearance,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
351,0.2857142857142856,Undergraduate,Freelancer,,1,1.0,4,Time-Wasting,Audio Calls,Text,Appearance > Interests > Personality,True,False,True,False,False,False,False,False,True,False,False,True,False,False,1
352,0.7142857142857144,Postgraduate,Freelancer,Hinge,0,1.0,3,Lack of Genuine Matches,Audio Calls,Voice Notes,Personality > Interests > Values,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1
353,0.0,Postgraduate,Student,Bumble,0,0.0,0,Time-Wasting,Location-Based Matching,Voice Notes,Values > Personality > Appearance,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1
354,1.0,Postgraduate,Student,,1,1.0,2,Safety Concerns,AI Recommendations,Text,Values > Personality > Appearance,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
355,0.8571428571428572,Postgraduate,Intern,Hinge,0,0.0,0,,AI Recommendations,Text,Appearance > Interests > Personality,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
356,0.4285714285714288,Graduate,Student,Hinge,0,0.0,0,Time-Wasting,Detailed Profiles,Voice Notes,Appearance > Interests > Personality,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1
357,0.7142857142857144,Undergraduate,Full-time Job,Tinder,0,0.0,1,Lack of Genuine Matches,Location-Based Matching,Text,Appearance > Interests > Personality,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
358,1.0,Undergraduate,Freelancer,OkCupid,0,0.0,4,Safety Concerns,Audio Calls,Text,Personality > Interests > Values,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
359,0.0,Undergraduate,Part-time Job,,2,1.0,4,,AI Recommendations,Text,Appearance > Interests > Personality,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
360,0.8571428571428572,Postgraduate,Freelancer,,2,0.0,4,Lack of Genuine Matches,Location-Based Matching,Video Calls,Personality > Interests > Values,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1
361,0.5714285714285716,Undergraduate,Student,Hinge,2,0.0,1,Safety Concerns,Detailed Profiles,Voice Notes,Values > Personality > Appearance,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
362,0.5714285714285716,Postgraduate,Student,Tinder,2,1.0,3,Time-Wasting,Audio Calls,Video Calls,Personality > Interests > Values,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1
363,1.0,Undergraduate,Full-time Job,,0,0.0,0,Safety Concerns,Audio Calls,Video Calls,Values > Personality > Appearance,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1
364,0.8571428571428572,Graduate,Freelancer,Hinge,1,0.0,1,Lack of Genuine Matches,AI Recommendations,Text,Values > Personality > Appearance,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1
365,0.7142857142857144,Graduate,Student,,0,0.0,4,Time-Wasting,Audio Calls,Text,Appearance > Interests > Personality,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
366,0.7142857142857144,Graduate,Part-time Job,,2,0.0,4,,Audio Calls,Text,Values > Personality > Appearance,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
367,0.0,Undergraduate,Intern,Tinder,0,0.0,3,,Video Calls,Video Calls,Personality > Interests > Values,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
368,0.7142857142857144,Postgraduate,Freelancer,,1,0.0,0,Safety Concerns,AI Recommendations,Video Calls,Values > Personality > Appearance,False,True,True,False,False,False,True,False,False,False,False,False,True,False,1
369,0.1428571428571428,Graduate,Student,,0,0.0,1,,Location-Based Matching,Voice Notes,Values > Personality > Appearance,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
370,0.8571428571428572,Graduate,Freelancer,Bumble,0,0.0,4,Lack of Genuine Matches,Location-Based Matching,Voice Notes,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
371,0.7142857142857144,Undergraduate,Student,Hinge,0,0.0,4,,Video Calls,Text,Appearance > Interests > Personality,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
372,0.2857142857142856,Undergraduate,Full-time Job,OkCupid,2,0.0,2,Time-Wasting,Detailed Profiles,Text,Values > Personality > Appearance,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
373,0.4285714285714288,Postgraduate,Full-time Job,,1,0.0,1,Time-Wasting,AI Recommendations,Voice Notes,Appearance > Interests > Personality,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
374,0.2857142857142856,Undergraduate,Student,,1,0.0,4,Time-Wasting,AI Recommendations,Video Calls,Appearance > Interests > Personality,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
375,0.5714285714285716,Postgraduate,Student,,2,0.0,4,Lack of Genuine Matches,Video Calls,Voice Notes,Appearance > Interests > Personality,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1
376,0.7142857142857144,Undergraduate,Intern,Hinge,2,0.0,1,Time-Wasting,AI Recommendations,Video Calls,Values > Personality > Appearance,False,True,False,True,False,False,True,False,False,False,False,False,False,False,1
377,0.4285714285714288,Graduate,Full-time Job,,0,0.0,1,,Audio Calls,Video Calls,Appearance > Interests > Personality,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
378,0.4285714285714288,Undergraduate,Full-time Job,,2,1.0,4,,Location-Based Matching,Video Calls,Values > Personality > Appearance,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
379,0.8571428571428572,Graduate,Part-time Job,Tinder,0,0.0,1,Time-Wasting,Video Calls,Text,Personality > Interests > Values,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
380,0.8571428571428572,Postgraduate,Intern,Bumble,0,0.0,2,Safety Concerns,Video Calls,Voice Notes,Values > Personality > Appearance,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
381,0.0,Graduate,Full-time Job,OkCupid,0,0.0,0,Safety Concerns,Detailed Profiles,Video Calls,Personality > Interests > Values,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
382,0.2857142857142856,Postgraduate,Student,Tinder,1,0.0,2,,Audio Calls,Video Calls,Personality > Interests > Values,False,True,True,False,False,False,False,False,False,True,False,True,False,False,1
383,0.7142857142857144,Postgraduate,Intern,,2,1.0,3,Lack of Genuine Matches,Audio Calls,Text,Appearance > Interests > Personality,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1
384,0.5714285714285716,Undergraduate,Student,Hinge,1,0.0,3,Safety Concerns,Audio Calls,Voice Notes,Personality > Interests > Values,True,False,False,True,False,False,False,False,True,False,False,False,True,False,1
385,0.1428571428571428,Postgraduate,Intern,Hinge,0,1.0,4,Time-Wasting,AI Recommendations,Text,Appearance > Interests > Personality,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1
386,0.0,Postgraduate,Student,,1,0.0,2,Time-Wasting,Location-Based Matching,Video Calls,Values > Personality > Appearance,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
387,1.0,Postgraduate,Full-time Job,Tinder,0,0.0,4,Safety Concerns,Audio Calls,Voice Notes,Values > Personality > Appearance,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1
388,0.0,Postgraduate,Intern,OkCupid,1,0.0,4,Lack of Genuine Matches,Video Calls,Voice Notes,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
389,0.7142857142857144,Postgraduate,Student,OkCupid,2,0.0,0,Time-Wasting,Audio Calls,Video Calls,Appearance > Interests > Personality,False,True,False,False,True,False,False,False,False,True,False,False,False,True,1
390,0.5714285714285716,Undergraduate,Full-time Job,Hinge,2,0.0,0,,AI Recommendations,Video Calls,Personality > Interests > Values,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1
391,0.8571428571428572,Undergraduate,Student,,0,0.0,2,Time-Wasting,Audio Calls,Voice Notes,Appearance > Interests > Personality,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1
392,0.4285714285714288,Postgraduate,Full-time Job,,1,0.0,2,Lack of Genuine Matches,Video Calls,Text,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
393,0.8571428571428572,Undergraduate,Full-time Job,Bumble,0,0.0,3,Time-Wasting,Audio Calls,Video Calls,Appearance > Interests > Personality,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
394,0.8571428571428572,Postgraduate,Student,Hinge,1,0.0,0,Safety Concerns,AI Recommendations,Text,Appearance > Interests > Personality,True,False,False,True,False,False,False,False,True,False,False,False,True,False,1
395,0.2857142857142856,Undergraduate,Part-time Job,Bumble,1,0.0,1,Lack of Genuine Matches,Detailed Profiles,Text,Appearance > Interests > Personality,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1
396,0.7142857142857144,Undergraduate,Intern,,0,0.0,2,Safety Concerns,AI Recommendations,Video Calls,Values > Personality > Appearance,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
397,0.8571428571428572,Graduate,Student,OkCupid,0,0.0,2,,AI Recommendations,Text,Appearance > Interests > Personality,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
398,1.0,Graduate,Intern,,0,0.0,3,,Location-Based Matching,Voice Notes,Values > Personality > Appearance,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
399,0.4285714285714288,Undergraduate,Freelancer,OkCupid,2,0.0,2,Safety Concerns,Location-Based Matching,Video Calls,Personality > Interests > Values,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1
400,0.8571428571428572,Graduate,Student,OkCupid,1,0.0,0,Time-Wasting,Video Calls,Voice Notes,Values > Personality > Appearance,False,True,True,False,False,True,False,False,False,False,False,False,False,False,1
401,1.0,Undergraduate,Full-time Job,,0,0.0,1,Time-Wasting,Video Calls,Video Calls,Values > Personality > Appearance,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
402,0.2857142857142856,Graduate,Freelancer,Hinge,0,0.0,2,Time-Wasting,Audio Calls,Text,Personality > Interests > Values,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
403,0.4285714285714288,Graduate,Intern,OkCupid,2,0.0,1,,Audio Calls,Video Calls,Appearance > Interests > Personality,False,True,False,True,False,False,False,False,False,False,True,True,False,False,1
404,0.2857142857142856,Graduate,Part-time Job,Hinge,0,0.0,0,Safety Concerns,Location-Based Matching,Text,Values > Personality > Appearance,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1
405,0.5714285714285716,Undergraduate,Full-time Job,Tinder,1,0.0,0,,Location-Based Matching,Voice Notes,Appearance > Interests > Personality,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1
406,1.0,Graduate,Intern,,2,0.0,1,Safety Concerns,Detailed Profiles,Text,Values > Personality > Appearance,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1
407,0.8571428571428572,Postgraduate,Student,OkCupid,0,0.0,1,Safety Concerns,Detailed Profiles,Voice Notes,Personality > Interests > Values,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
408,0.1428571428571428,Graduate,Freelancer,Hinge,0,0.0,4,Lack of Genuine Matches,Detailed Profiles,Voice Notes,Appearance > Interests > Personality,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1
409,0.2857142857142856,Undergraduate,Student,Bumble,1,0.0,2,,Location-Based Matching,Video Calls,Appearance > Interests > Personality,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
410,0.1428571428571428,Undergraduate,Freelancer,Hinge,1,0.0,1,Safety Concerns,Video Calls,Video Calls,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
411,0.8571428571428572,Graduate,Intern,Hinge,2,1.0,0,,Detailed Profiles,Video Calls,Appearance > Interests > Personality,False,True,True,False,False,False,False,False,False,False,True,False,False,False,1
412,0.0,Undergraduate,Full-time Job,Tinder,1,1.0,0,Safety Concerns,Location-Based Matching,Voice Notes,Appearance > Interests > Personality,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1
413,0.4285714285714288,Undergraduate,Full-time Job,OkCupid,1,0.0,0,Lack of Genuine Matches,Video Calls,Text,Personality > Interests > Values,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
414,0.4285714285714288,Undergraduate,Freelancer,Hinge,0,0.0,1,,Audio Calls,Text,Values > Personality > Appearance,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
415,0.7142857142857144,Postgraduate,Student,Tinder,0,0.0,2,Lack of Genuine Matches,Detailed Profiles,Text,Personality > Interests > Values,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
416,1.0,Graduate,Part-time Job,Tinder,1,1.0,1,Time-Wasting,AI Recommendations,Video Calls,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
417,0.4285714285714288,Postgraduate,Intern,OkCupid,1,0.0,3,Lack of Genuine Matches,Audio Calls,Text,Appearance > Interests > Personality,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1
418,0.8571428571428572,Undergraduate,Part-time Job,,0,0.0,4,Lack of Genuine Matches,Detailed Profiles,Text,Appearance > Interests > Personality,True,False,False,False,True,False,False,True,False,False,False,False,False,False,1
419,0.1428571428571428,Graduate,Student,Hinge,1,1.0,3,Lack of Genuine Matches,AI Recommendations,Text,Appearance > Interests > Personality,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
420,0.4285714285714288,Graduate,Student,Tinder,2,0.0,0,Safety Concerns,Video Calls,Text,Appearance > Interests > Personality,False,True,True,False,False,False,False,False,False,True,False,False,True,False,1
421,0.4285714285714288,Undergraduate,Freelancer,Bumble,1,1.0,4,Time-Wasting,Audio Calls,Video Calls,Values > Personality > Appearance,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
422,0.8571428571428572,Undergraduate,Full-time Job,,0,1.0,0,Lack of Genuine Matches,Detailed Profiles,Voice Notes,Values > Personality > Appearance,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1
423,0.5714285714285716,Graduate,Full-time Job,Hinge,0,0.0,0,Safety Concerns,Audio Calls,Video Calls,Values > Personality > Appearance,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1
424,0.4285714285714288,Postgraduate,Student,,2,1.0,3,,Audio Calls,Video Calls,Values > Personality > Appearance,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
